,click_cost,decision,matrix,mu,outcome,participant,probabilities,reveal_order,sigma
3822,0.0,3,"[[0.16, 0.11, 0.08, 0.09, 0.11, 0.11, 0.06], [0.14, 0.14, 0.15, 0.18, 0.2, 0.23, 0.09], [0.09, 0.18, 0.2, 0.13, 0.05, 0.16, 0.07], [0.08, 0.02, 0.16, 0.15, 0.1, 0.09, 0.12]]",0.13,0.2,12,"[0.08, 0.02, 0.89, 0.01]","[[0, 1, 2, 4, 3, 5, 6, 7], [0, 26, 25, 19, 21, 14, 13, 8], [0, 28, 24, 20, 18, 15, 12, 9], [0, 27, 23, 22, 17, 16, 11, 10]]",0.072
3823,0.0,7,"[[0.19, 0.12, 0.08, 0.18, 0.08, 0.2, 0.22], [0.05, 0.04, 0.19, 0.18, 0.18, 0.05, 0.1], [0.21, 0.13, 0.15, 0.13, 0.16, 0.15, 0.08], [0.19, 0.06, 0.09, 0.07, 0.04, 0.2, 0.08]]",0.13,0.1,12,"[0.16, 0.28, 0.23, 0.33]","[[0, 7, 6, 1, 4, 3, 5, 2], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3824,0.0,3,"[[0.22, 0.12, 0.18, 0.2, 0.04, 0.04, 0.16], [0.19, 0.18, 0.17, 0.17, 0.18, 0.2, 0.15], [0.03, 0.13, 0.18, 0.12, 0.17, 0.16, 0.08], [0.21, 0.09, 0.16, 0.11, 0.25, 0.1, 0.16]]",0.13,0.18,12,"[0.34, 0.12, 0.22, 0.32]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 8, 0, 0, 0, 0, 0], [0, 7, 1, 3, 2, 4, 5, 6], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3825,0.0,3,"[[0.02, 0.18, 0.09, 0.13, 0.07, 0.12, 0.08], [0.15, 0.12, 0.24, 0.14, 0.1, 0.01, 0.14], [0.2, 0.14, 0.24, 0.13, 0.22, 0.23, 0.18], [0.11, 0.21, 0.18, 0.07, 0.12, 0.14, 0.14]]",0.13,0.09,12,"[0.85, 0.02, 0.03, 0.1]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 7, 1, 2, 3, 4, 5, 6], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3826,0.0,4,"[[0.18, 0.08, 0.04, 0.19, 0.05, 0.05, 0.16], [0.09, 0.22, 0.23, 0.17, 0.13, 0.24, 0.18], [0.21, 0.2, 0.1, 0.14, 0.11, 0.11, 0.19], [0.23, 0.14, 0.16, 0.18, 0.12, 0.18, 0.03]]",0.13,0.17,12,"[0.02, 0.92, 0.02, 0.04]","[[0, 1, 5, 12, 14, 28, 26, 27], [0, 2, 6, 11, 15, 17, 18, 25], [0, 3, 7, 10, 16, 19, 21, 24], [0, 4, 8, 9, 13, 20, 22, 23]]",0.072
3827,0.0,1,"[[0.14, 0.07, 0.05, 0.18, 0.03, 0.01, 0.18], [0.19, 0.23, 0.07, 0.1, 0.08, 0.19, 0.2], [0.17, 0.24, 0.03, 0.21, 0.19, 0.07, 0.21], [0.14, 0.09, 0.21, 0.08, 0.19, 0.05, 0.09]]",0.13,0.19,12,"[0.15, 0.26, 0.26, 0.33]","[[0, 1, 2, 7, 6, 5, 3, 4], [0, 26, 25, 8, 11, 14, 17, 20], [0, 27, 24, 9, 12, 15, 18, 21], [0, 28, 23, 10, 13, 16, 19, 22]]",0.072
3828,0.0,6,"[[0.07, 0.07, 0.17, 0.05, 0.08, 0.18, 0.15], [0.19, 0.17, 0.06, 0.13, 0.2, 0.13, 0.2], [0.08, 0.18, 0.04, 0.21, 0.15, 0.15, 0.18], [0.06, 0.08, 0.09, 0.02, 0.12, 0.19, 0.09]]",0.13,0.15,12,"[0.31, 0.27, 0.19, 0.23]","[[0, 1, 8, 9, 17, 16, 24, 25], [0, 2, 7, 10, 15, 18, 23, 26], [0, 3, 6, 11, 14, 19, 22, 27], [0, 4, 5, 12, 13, 20, 21, 28]]",0.072
3829,0.0,4,"[[0.2, 0.21, 0.23, 0.23, 0.18, 0.14, 0.22], [0.2, 0.22, 0.22, 0.25, 0.05, 0.12, 0.09], [0.02, 0.05, 0.07, 0.23, 0.14, 0.19, 0.02], [0.12, 0.1, 0.13, 0.23, 0.18, 0.06, 0.24]]",0.13,0.23,12,"[0.08, 0.03, 0.87, 0.02]","[[0, 4, 5, 12, 13, 20, 21, 28], [0, 3, 6, 11, 14, 19, 22, 27], [0, 2, 7, 10, 15, 18, 23, 26], [0, 1, 8, 9, 16, 17, 24, 25]]",0.072
3830,0.0,7,"[[7.29, 4.26, 4.93, 3.96, 3.34, 8.54, 6.49], [0.79, 3.44, 2.71, 8.71, 2.86, 7.09, 3.94], [9.61, 8.74, 7.3, 3.82, 1.83, 1.17, 5.37], [2.04, 1.98, 8.39, 1.63, 1.8, 1.97, 7.71]]",5.0,5.37,12,"[0.21, 0.28, 0.29, 0.22]","[[0, 1, 8, 9, 16, 17, 23, 24], [0, 2, 7, 10, 15, 18, 22, 25], [0, 3, 6, 11, 14, 28, 21, 26], [0, 4, 5, 12, 13, 27, 20, 19]]",2.994
3831,0.0,2,"[[2.54, 7.44, 2.24, 4.32, 2.76, 9.01, 8.48], [1.82, 8.34, 6.23, 3.89, 6.94, 3.11, 6.18], [7.6, 3.71, 5.31, 9.83, 1.09, 3.87, 7.81], [7.76, 7.0, 2.77, 7.48, 3.83, 0.31, 3.13]]",5.0,7.0,12,"[0.04, 0.07, 0.03, 0.86]","[[0, 16, 18, 20, 22, 24, 26, 28], [0, 15, 17, 19, 21, 23, 25, 27], [0, 14, 13, 12, 11, 10, 9, 8], [0, 1, 2, 3, 4, 5, 6, 7]]",2.994
3832,0.0,3,"[[2.09, 7.52, 9.74, 6.72, 2.88, 5.9, 5.87], [6.25, 4.49, 6.66, 2.68, 2.62, 7.58, 4.86], [0.33, 4.49, 3.44, 6.0, 4.73, 0.87, 2.63], [7.63, 1.46, 3.24, 5.72, 7.53, 7.25, 3.01]]",5.0,3.24,12,"[0.34, 0.23, 0.2, 0.23]","[[0, 1, 8, 9, 16, 17, 24, 25], [0, 2, 7, 10, 15, 18, 23, 26], [0, 3, 6, 11, 14, 19, 22, 27], [0, 4, 5, 12, 13, 20, 21, 28]]",2.994
3833,0.0,2,"[[0.72, 5.25, 9.97, 4.85, 8.58, 2.57, 9.15], [5.48, 9.36, 2.36, 9.25, 3.72, 4.76, 6.74], [7.14, 7.36, 2.91, 4.13, 7.03, 8.48, 0.38], [5.84, 6.37, 7.56, 3.71, 4.02, 2.93, 0.09]]",5.0,9.36,12,"[0.03, 0.85, 0.06, 0.06]","[[0, 1, 8, 12, 13, 20, 21, 28], [0, 2, 7, 11, 14, 19, 22, 27], [0, 3, 6, 10, 15, 18, 23, 26], [0, 4, 5, 9, 16, 17, 24, 25]]",2.994
3834,0.0,5,"[[8.47, 2.82, 7.33, 4.03, 7.07, 2.75, 1.54], [4.68, 3.16, 0.97, 1.44, 5.2, 6.65, 9.25], [8.41, 7.04, 1.31, 3.23, 7.09, 7.67, 1.55], [6.28, 2.99, 4.33, 1.28, 9.25, 6.99, 2.35]]",5.0,9.25,12,"[0.01, 0.01, 0.01, 0.97]","[[0, 1, 8, 9, 0, 17, 18, 20], [0, 2, 7, 10, 0, 16, 19, 21], [0, 3, 6, 11, 13, 15, 0, 0], [0, 4, 5, 0, 12, 14, 0, 0]]",2.994
3835,0.0,5,"[[5.63, 2.91, 6.84, 6.5, 2.65, 5.91, 4.09], [5.16, 0.83, 2.41, 5.99, 6.15, 3.67, 6.12], [5.67, 9.08, 3.93, 7.57, 5.62, 2.51, 2.61], [4.59, 1.2, 4.42, 1.16, 8.17, 8.27, 1.11]]",5.0,6.15,12,"[0.14, 0.34, 0.35, 0.17]","[[0, 1, 28, 26, 22, 13, 14, 21], [0, 2, 27, 25, 24, 12, 15, 20], [0, 3, 6, 8, 23, 11, 16, 19], [0, 4, 5, 7, 9, 10, 17, 18]]",2.994
3836,0.0,7,"[[0.94, 9.58, 9.58, 1.68, 3.99, 3.26, 9.98], [7.2, 6.69, 3.6, 6.35, 1.28, 0.52, 9.84], [4.59, 4.33, 3.41, 2.69, 0.89, 3.28, 2.91], [7.61, 5.48, 8.81, 6.78, 0.6, 7.91, 3.87]]",5.0,9.84,12,"[0.01, 0.89, 0.08, 0.02]","[[0, 1, 7, 9, 16, 17, 23, 24], [0, 2, 8, 10, 15, 18, 25, 26], [0, 3, 6, 11, 14, 19, 22, 27], [0, 4, 5, 12, 13, 21, 20, 28]]",2.994
3837,0.0,4,"[[7.74, 3.22, 6.43, 3.71, 7.81, 4.87, 5.0], [6.79, 7.24, 2.38, 4.86, 3.87, 6.17, 4.92], [3.15, 9.58, 2.44, 5.2, 8.45, 2.58, 2.29], [4.2, 1.81, 5.9, 9.47, 8.69, 2.45, 6.94]]",5.0,9.47,12,"[0.15, 0.38, 0.14, 0.33]","[[0, 1, 8, 9, 16, 17, 24, 25], [0, 2, 7, 10, 15, 18, 23, 26], [0, 3, 6, 11, 14, 19, 22, 27], [0, 4, 5, 12, 13, 20, 21, 28]]",2.994
3838,0.0,7,"[[5.12, 1.51, 5.2, 6.71, 2.69, 8.45, 7.56], [1.26, 6.81, 6.02, 6.85, 3.83, 2.04, 5.15], [0.77, 1.29, 6.67, 1.6, 1.63, 0.54, 0.89], [4.2, 5.58, 3.29, 3.97, 3.54, 6.37, 4.95]]",5.0,4.95,12,"[0.21, 0.27, 0.19, 0.33]","[[0, 1, 8, 9, 16, 17, 24, 25], [0, 2, 7, 10, 15, 18, 23, 26], [0, 3, 6, 11, 14, 19, 22, 27], [0, 4, 5, 12, 13, 20, 21, 28]]",2.994
3839,0.0,7,"[[5.71, 4.0, 7.87, 3.26, 8.95, 9.97, 6.35], [4.81, 5.73, 5.74, 5.66, 5.51, 4.81, 7.59], [6.14, 5.62, 3.6, 6.94, 3.42, 3.6, 6.26], [1.09, 4.7, 1.56, 4.05, 2.65, 4.29, 5.33]]",5.0,5.33,12,"[0.02, 0.08, 0.03, 0.87]","[[0, 1, 8, 12, 16, 20, 24, 28], [0, 2, 7, 11, 15, 19, 23, 27], [0, 3, 6, 10, 14, 18, 22, 26], [0, 4, 5, 9, 13, 17, 21, 25]]",2.994
3840,0.0,1,"[[2.88, 2.6, 7.89, 4.77, 7.12, 4.23, 2.87], [3.29, 2.97, 3.82, 9.51, 9.45, 8.27, 5.42], [3.22, 3.81, 4.18, 2.52, 3.48, 3.16, 9.41], [1.89, 5.73, 6.1, 1.69, 4.58, 1.23, 3.5]]",5.0,3.22,13,"[0.2, 0.16, 0.26, 0.38]","[[0, 1, 7, 13, 12, 17, 24, 25], [0, 4, 6, 11, 16, 18, 23, 26], [0, 3, 5, 10, 15, 19, 22, 28], [0, 2, 8, 9, 14, 20, 21, 27]]",2.994
3841,0.0,1,"[[1.63, 4.7, 3.32, 2.64, 8.47, 3.24, 4.54], [8.67, 5.47, 1.74, 1.77, 1.06, 7.43, 3.25], [4.05, 4.33, 1.96, 6.68, 6.28, 9.52, 7.64], [3.95, 5.24, 1.85, 2.91, 0.64, 2.21, 1.85]]",5.0,8.67,13,"[0.05, 0.89, 0.05, 0.01]","[[0, 17, 16, 12, 10, 7, 0, 0], [0, 18, 14, 13, 9, 6, 0, 0], [0, 19, 15, 11, 8, 5, 0, 0], [0, 1, 3, 2, 4, 0, 0, 0]]",2.994
3842,0.0,1,"[[5.12, 1.51, 5.2, 6.71, 2.69, 8.45, 7.56], [1.26, 6.81, 6.02, 6.85, 3.83, 2.04, 5.15], [0.77, 1.29, 6.67, 1.6, 1.63, 0.54, 0.89], [4.2, 5.58, 3.29, 3.97, 3.54, 6.37, 4.95]]",5.0,0.77,13,"[0.21, 0.27, 0.19, 0.33]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
3843,0.0,3,"[[7.17, 3.46, 5.58, 3.93, 3.7, 2.49, 5.53], [9.77, 5.93, 5.47, 2.25, 8.04, 7.17, 0.39], [7.48, 1.53, 5.91, 7.74, 1.59, 6.73, 3.86], [5.1, 6.8, 2.11, 7.09, 7.57, 6.62, 8.34]]",5.0,5.58,13,"[0.88, 0.05, 0.05, 0.02]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
3844,0.0,3,"[[3.74, 4.35, 1.03, 5.02, 2.48, 7.72, 3.91], [9.52, 3.82, 4.46, 2.55, 5.65, 6.25, 0.76], [2.96, 5.49, 2.32, 7.63, 0.35, 8.21, 6.51], [4.09, 2.1, 9.56, 8.08, 0.89, 1.16, 4.1]]",5.0,9.56,13,"[0.04, 0.08, 0.02, 0.86]","[[0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 9, 8, 10, 11, 12, 13, 14]]",2.994
3845,0.0,7,"[[5.28, 9.9, 6.81, 1.61, 2.79, 8.92, 6.09], [3.46, 6.68, 6.44, 3.71, 3.55, 0.25, 8.07], [6.52, 2.17, 8.0, 8.5, 5.35, 1.81, 3.32], [5.89, 1.86, 6.44, 5.29, 3.29, 8.96, 7.12]]",5.0,6.09,13,"[0.23, 0.3, 0.24, 0.23]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
3846,0.0,4,"[[5.11, 2.17, 0.1, 9.47, 2.73, 6.4, 3.36], [4.31, 7.26, 6.36, 8.48, 2.98, 4.68, 5.77], [8.38, 2.0, 6.14, 7.53, 4.7, 1.99, 1.53], [7.09, 5.94, 3.03, 5.37, 2.51, 3.9, 2.79]]",5.0,5.37,13,"[0.31, 0.35, 0.15, 0.19]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
3847,0.0,5,"[[5.16, 3.84, 2.97, 6.89, 7.92, 3.02, 6.81], [6.93, 3.64, 5.33, 8.47, 3.82, 8.88, 7.83], [4.51, 5.38, 9.21, 3.79, 4.77, 9.29, 4.59], [3.55, 8.48, 4.66, 2.28, 3.95, 2.95, 5.67]]",5.0,7.92,13,"[0.86, 0.08, 0.05, 0.01]","[[0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
3848,0.0,2,"[[7.91, 1.03, 5.87, 7.52, 6.88, 7.18, 6.1], [5.88, 5.55, 1.78, 3.0, 4.69, 4.52, 8.75], [5.71, 1.25, 6.22, 6.17, 8.38, 7.26, 4.32], [6.4, 8.88, 5.28, 4.23, 1.08, 0.7, 3.39]]",5.0,8.88,13,"[0.3, 0.18, 0.2, 0.32]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7]]",2.994
3849,0.0,7,"[[8.39, 1.9, 3.96, 5.78, 2.24, 5.8, 4.1], [0.94, 5.02, 2.49, 5.54, 6.54, 4.33, 9.65], [7.94, 7.8, 4.1, 9.82, 1.59, 4.84, 8.58], [8.96, 7.49, 1.94, 3.92, 0.76, 2.82, 6.17]]",5.0,9.65,13,"[0.11, 0.85, 0.02, 0.02]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 7, 6], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
3850,0.0,3,"[[0.14, 0.07, 0.05, 0.18, 0.03, 0.01, 0.18], [0.19, 0.23, 0.07, 0.1, 0.08, 0.19, 0.2], [0.17, 0.24, 0.03, 0.21, 0.19, 0.07, 0.21], [0.14, 0.09, 0.21, 0.08, 0.19, 0.05, 0.09]]",0.13,0.07,13,"[0.15, 0.26, 0.26, 0.33]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7]]",0.072
3851,0.0,3,"[[0.16, 0.11, 0.08, 0.09, 0.11, 0.11, 0.06], [0.14, 0.14, 0.15, 0.18, 0.2, 0.23, 0.09], [0.09, 0.18, 0.2, 0.13, 0.05, 0.16, 0.07], [0.08, 0.02, 0.16, 0.15, 0.1, 0.09, 0.12]]",0.13,0.2,13,"[0.08, 0.02, 0.89, 0.01]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3852,0.0,5,"[[0.1, 0.22, 0.11, 0.07, 0.15, 0.15, 0.08], [0.22, 0.14, 0.05, 0.13, 0.2, 0.14, 0.2], [0.02, 0.25, 0.2, 0.08, 0.15, 0.02, 0.07], [0.11, 0.1, 0.17, 0.14, 0.2, 0.08, 0.11]]",0.13,0.2,13,"[0.87, 0.08, 0.02, 0.03]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3853,0.0,5,"[[0.18, 0.08, 0.04, 0.19, 0.05, 0.05, 0.16], [0.09, 0.22, 0.23, 0.17, 0.13, 0.24, 0.18], [0.21, 0.2, 0.1, 0.14, 0.11, 0.11, 0.19], [0.23, 0.14, 0.16, 0.18, 0.12, 0.18, 0.03]]",0.13,0.13,13,"[0.02, 0.92, 0.02, 0.04]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3854,0.0,5,"[[0.2, 0.14, 0.16, 0.12, 0.21, 0.18, 0.23], [0.06, 0.09, 0.16, 0.16, 0.14, 0.12, 0.15], [0.23, 0.08, 0.17, 0.11, 0.04, 0.14, 0.15], [0.06, 0.12, 0.16, 0.23, 0.08, 0.11, 0.15]]",0.13,0.08,13,"[0.33, 0.18, 0.11, 0.38]","[[0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3855,0.0,4,"[[0.06, 0.1, 0.22, 0.17, 0.09, 0.03, 0.08], [0.24, 0.07, 0.1, 0.11, 0.11, 0.15, 0.16], [0.04, 0.05, 0.2, 0.13, 0.03, 0.1, 0.19], [0.2, 0.09, 0.17, 0.15, 0.2, 0.1, 0.15]]",0.13,0.15,13,"[0.01, 0.1, 0.04, 0.85]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3856,0.0,4,"[[0.12, 0.13, 0.12, 0.14, 0.05, 0.1, 0.25], [0.16, 0.2, 0.2, 0.14, 0.09, 0.17, 0.09], [0.11, 0.12, 0.11, 0.11, 0.08, 0.05, 0.17], [0.19, 0.2, 0.07, 0.21, 0.07, 0.13, 0.2]]",0.13,0.11,13,"[0.17, 0.35, 0.31, 0.17]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3857,0.0,5,"[[0.02, 0.18, 0.09, 0.13, 0.07, 0.12, 0.08], [0.15, 0.12, 0.24, 0.14, 0.1, 0.01, 0.14], [0.2, 0.14, 0.24, 0.13, 0.22, 0.23, 0.18], [0.11, 0.21, 0.18, 0.07, 0.12, 0.14, 0.14]]",0.13,0.07,13,"[0.85, 0.02, 0.03, 0.1]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3858,0.0,6,"[[0.08, 0.08, 0.03, 0.08, 0.06, 0.11, 0.11], [0.21, 0.12, 0.16, 0.16, 0.17, 0.12, 0.08], [0.24, 0.22, 0.1, 0.12, 0.06, 0.2, 0.05], [0.13, 0.19, 0.1, 0.18, 0.14, 0.09, 0.16]]",0.13,0.12,13,"[0.12, 0.34, 0.21, 0.33]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3859,0.0,5,"[[0.1, 0.1, 0.17, 0.08, 0.04, 0.09, 0.12], [0.18, 0.07, 0.12, 0.15, 0.14, 0.22, 0.18], [0.17, 0.02, 0.06, 0.16, 0.1, 0.2, 0.19], [0.23, 0.18, 0.17, 0.22, 0.21, 0.09, 0.19]]",0.13,0.1,13,"[0.21, 0.32, 0.34, 0.13]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
3860,0.01,4,"[[5.16, 3.84, 2.97, 6.89, 7.92, 3.02, 6.81], [6.93, 3.64, 5.33, 8.47, 3.82, 8.88, 7.83], [4.51, 5.38, 9.21, 3.79, 4.77, 9.29, 4.59], [3.55, 8.48, 4.66, 2.28, 3.95, 2.95, 5.67]]",5.0,6.89,14,"[0.86, 0.08, 0.05, 0.01]","[[0, 1, 8, 9, 16, 17, 24, 25], [0, 2, 7, 10, 15, 18, 23, 27], [0, 3, 5, 11, 13, 19, 22, 26], [0, 4, 6, 12, 14, 20, 21, 28]]",2.994
3861,0.01,4,"[[6.38, 4.4, 2.78, 4.02, 3.28, 4.56, 6.79], [6.89, 5.4, 5.87, 9.63, 0.42, 4.93, 4.29], [2.96, 2.23, 8.29, 4.74, 3.72, 2.39, 0.86], [5.36, 5.18, 6.28, 1.08, 2.81, 5.95, 9.65]]",5.0,4.74,14,"[0.2, 0.38, 0.3, 0.12]","[[0, 1, 2, 3, 4, 5, 6, 7], [0, 13, 12, 14, 11, 10, 9, 8], [0, 15, 16, 17, 24, 18, 19, 20], [0, 28, 27, 26, 25, 23, 22, 21]]",2.994
3862,0.01,4,"[[3.54, 3.18, 6.26, 3.39, 3.52, 5.47, 1.42], [3.13, 1.91, 7.14, 3.81, 4.58, 6.9, 8.39], [7.48, 1.27, 5.41, 7.63, 6.12, 1.81, 6.34], [6.09, 3.7, 4.25, 4.91, 0.8, 7.46, 7.59]]",5.0,7.63,14,"[0.04, 0.07, 0.88, 0.01]","[[0, 1, 7, 14, 13, 18, 19, 21], [0, 2, 6, 8, 16, 17, 20, 22], [0, 3, 5, 9, 12, 24, 23, 27], [0, 4, 15, 10, 11, 25, 28, 26]]",2.994
3863,0.01,7,"[[2.67, 1.86, 1.79, 5.75, 3.59, 3.3, 1.49], [1.18, 8.77, 6.89, 4.16, 3.25, 3.0, 9.34], [1.75, 2.03, 4.01, 8.67, 5.48, 1.04, 6.3], [4.37, 0.5, 5.19, 4.46, 0.43, 0.13, 6.06]]",5.0,6.06,14,"[0.24, 0.23, 0.24, 0.29]","[[0, 1, 8, 9, 16, 17, 28, 27], [0, 2, 7, 10, 15, 18, 25, 26], [0, 3, 5, 11, 13, 19, 24, 23], [0, 4, 6, 12, 14, 20, 21, 22]]",2.994
3864,0.01,4,"[[6.18, 4.93, 6.72, 3.3, 6.34, 6.06, 5.41], [7.2, 2.38, 3.93, 9.67, 4.79, 7.96, 3.99], [0.82, 2.25, 1.43, 2.43, 5.42, 7.07, 9.93], [9.97, 3.97, 5.79, 8.9, 4.27, 7.39, 5.81]]",5.0,3.3,14,"[0.28, 0.28, 0.19, 0.25]","[[0, 1, 8, 9, 16, 17, 24, 25], [0, 2, 7, 10, 15, 18, 23, 26], [0, 3, 6, 11, 14, 19, 22, 27], [0, 4, 5, 12, 13, 20, 21, 28]]",2.994
3865,0.01,4,"[[3.74, 4.35, 1.03, 5.02, 2.48, 7.72, 3.91], [9.52, 3.82, 4.46, 2.55, 5.65, 6.25, 0.76], [2.96, 5.49, 2.32, 7.63, 0.35, 8.21, 6.51], [4.09, 2.1, 9.56, 8.08, 0.89, 1.16, 4.1]]",5.0,8.08,14,"[0.04, 0.08, 0.02, 0.86]","[[0, 1, 8, 9, 15, 16, 17, 18], [0, 2, 7, 10, 14, 27, 25, 26], [0, 3, 6, 11, 13, 28, 24, 19], [0, 4, 5, 12, 23, 22, 21, 20]]",2.994
3866,0.01,1,"[[7.74, 3.22, 6.43, 3.71, 7.81, 4.87, 5.0], [6.79, 7.24, 2.38, 4.86, 3.87, 6.17, 4.92], [3.15, 9.58, 2.44, 5.2, 8.45, 2.58, 2.29], [4.2, 1.81, 5.9, 9.47, 8.69, 2.45, 6.94]]",5.0,4.2,14,"[0.15, 0.38, 0.14, 0.33]","[[0, 1, 18, 17, 16, 15, 14, 13], [0, 2, 19, 28, 27, 26, 25, 12], [0, 3, 20, 21, 22, 23, 24, 11], [0, 4, 5, 6, 7, 8, 9, 10]]",2.994
3867,0.01,5,"[[7.04, 7.27, 1.99, 4.87, 6.53, 6.34, 1.47], [5.29, 2.16, 9.06, 4.67, 7.92, 5.41, 7.56], [6.95, 5.35, 1.7, 4.81, 6.84, 1.21, 8.92], [6.63, 5.53, 4.35, 1.42, 5.69, 5.92, 4.12]]",5.0,7.92,14,"[0.07, 0.87, 0.03, 0.03]","[[0, 1, 3, 2, 4, 5, 6, 7], [0, 18, 19, 20, 21, 22, 23, 8], [0, 17, 28, 27, 26, 25, 24, 9], [0, 16, 15, 14, 13, 12, 11, 10]]",2.994
